department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LORETO,123134,0,-4.207903048999976,-69.97278756899993
LORETO,123135,3,-3.7492695309999258,-73.25946288999995
LORETO,123136,3,-3.718891090999939,-73.28376734299997
LORETO,123137,3,-3.7321699219999616,-73.29582031299998
LORETO,123138,3,-3.731107136999978,-73.32269566699995
LORETO,123139,3,-3.7454123009999294,-73.32528617799994
LORETO,123140,0,-3.753439452999949,-73.35445898399996
LORETO,123141,0,-3.770970702999939,-73.36220117199997
LORETO,123142,0,-3.773973996999932,-73.37383941899998
LORETO,123143,0,-3.780535155999934,-73.35468749999995
LORETO,123144,0,-3.8050664059999764,-73.40499023499997
LORETO,123145,0,-3.830552733999971,-73.46231249999994
LORETO,123146,0,-3.831160155999947,-73.51422656299997
LORETO,123147,0,-3.855085150999974,-73.58456590799995
LORETO,123148,0,-3.8654999999999373,-73.61286328099999
LORETO,123149,0,-3.8613691409999604,-73.56701562499995
LORETO,123150,0,-3.8552409239999292,-73.47284214099994
LORETO,123151,0,-3.8864179689999725,-73.69770898399997
LORETO,123152,0,-3.5119551969999603,-73.75293215099998
LORETO,123153,0,-3.5566427949999566,-73.76874763899997
LORETO,123154,0,-3.5854792039999652,-73.75530399699994
LORETO,123155,0,-3.5024804679999257,-73.76011132799994
LORETO,123156,0,-3.5732226559999227,-73.75347851599997
LORETO,123157,0,-3.5887265619999824,-74.38705078199996
LORETO,123158,0,-3.605146368999948,-73.75126757799995
LORETO,123159,0,-3.6303320319999464,-73.75310937499995
LORETO,123160,0,-3.6429817299999665,-73.75568060599994
LORETO,123161,0,-3.6639999999999353,-74.28879882799998
LORETO,123162,0,-3.6590722659999466,-74.30578906299996
LORETO,123163,0,-3.686337889999954,-74.26783789099994
LORETO,123164,0,-3.700339843999925,-74.19783203099996
